CONFIG_END	pc	cacr	tc
CONFIG_END	800C440E	80008000	0000C000
ENABLED_CYCLES	ic	dc	mmu
ENABLED_CYCLES	524160000	524160000	524160000
SUMMARY	cycles	dispatches	clocks_per_dispatch	rd_accept_samples	look_hit_cycles	ipred_hit_cycles
SUMMARY	524160000	84831590	6.178830	57523785	73871773	3604744
STATE	id	cycles	entries	percent
OPCODE	1003	5811	0.006850
OPCODE	3080	5791	0.006826
OPCODE	5540	5785	0.006819
OPCODE	2F0E	5777	0.006810
OPCODE	2C5F	5777	0.006810
OPCODE	7E00	5773	0.006805
OPCODE	6F0C	5720	0.006743
OPCODE	B3C8	5709	0.006730
OPCODE	4247	5692	0.006710
OPCODE	2F29	5689	0.006706
OPCODE	43EB	5635	0.006643
OPCODE	2D6E	5630	0.006637
OPCODE	2A30	5630	0.006637
OPCODE	936E	5628	0.006634
OPCODE	5141	5605	0.006607
OPCODE	4846	5593	0.006593
OPCODE	4241	5592	0.006592
OPCODE	60EA	5590	0.006590
OPCODE	D1C0	5585	0.006584
OPCODE	5448	5552	0.006545
OPCODE	5C4F	5552	0.006545
OPCODE	4A2D	5547	0.006539
OPCODE	664C	5544	0.006535
OPCODE	4A87	5539	0.006529
OPCODE	60BC	5537	0.006527
OPCODE	226C	5521	0.006508
OPCODE	2640	5503	0.006487
OPCODE	6A02	5471	0.006449
OPCODE	6088	5435	0.006407
OPCODE	6628	5431	0.006402
OPCODE	2453	5426	0.006396
OPCODE	C440	5415	0.006383
OPCODE	6B50	5406	0.006373
OPCODE	4A85	5394	0.006358
OPCODE	2F06	5384	0.006347
OPCODE	41E9	5383	0.006346
OPCODE	6B10	5370	0.006330
OPCODE	6446	5362	0.006321
OPCODE	2290	5350	0.006307
OPCODE	A874	5316	0.006267
OPCODE	662E	5304	0.006252
OPCODE	220B	5257	0.006197
OPCODE	103B	5251	0.006190
OPCODE	08C0	5231	0.006166
OPCODE	45FA	5224	0.006158
OPCODE	266C	5223	0.006157
OPCODE	41EA	5219	0.006152
OPCODE	906E	5218	0.006151
OPCODE	422B	5210	0.006142
OPCODE	48AE	5201	0.006131
OPCODE	2428	5193	0.006122
OPCODE	4207	5192	0.006120
OPCODE	6612	5190	0.006118
OPCODE	42A8	5129	0.006046
OPCODE	4A83	5124	0.006040
OPCODE	6638	5119	0.006034
OPCODE	0640	5113	0.006027
OPCODE	6B2A	5100	0.006012
OPCODE	2D68	5093	0.006004
OPCODE	D010	5076	0.005984
OPCODE	08EB	5070	0.005977
OPCODE	11A9	5068	0.005974
OPCODE	0A11	5068	0.005974
OPCODE	B311	5067	0.005973
OPCODE	7230	5067	0.005973
OPCODE	66FF	5030	0.005929
OPCODE	6A34	5019	0.005916
OPCODE	B085	5018	0.005915
OPCODE	D7CE	5011	0.005907
OPCODE	B388	4978	0.005868
OPCODE	0285	4966	0.005854
OPCODE	1A14	4966	0.005854
OPCODE	E88D	4966	0.005854
OPCODE	60B0	4943	0.005827
OPCODE	122B	4921	0.005801
OPCODE	2F28	4904	0.005781
OPCODE	2600	4895	0.005770
OPCODE	663C	4890	0.005764
OPCODE	0CAE	4859	0.005728
OPCODE	32FC	4844	0.005710
OPCODE	2653	4838	0.005703
OPCODE	1019	4837	0.005702
OPCODE	946E	4826	0.005689
OPCODE	5848	4786	0.005642
OPCODE	56EE	4755	0.005605
OPCODE	2A09	4750	0.005599
OPCODE	3D44	4749	0.005598
OPCODE	1480	4735	0.005582
OPCODE	486A	4731	0.005577
OPCODE	2014	4679	0.005516
OPCODE	674A	4669	0.005504
OPCODE	6616	4662	0.005496
OPCODE	57C0	4642	0.005472
OPCODE	2F0F	4642	0.005472
OPCODE	2255	4631	0.005459
OPCODE	D16E	4570	0.005387
OPCODE	F4E9	4533	0.005344
OPCODE	20D9	4524	0.005333
OPCODE	67F2	4521	0.005329
OPCODE	1F00	4515	0.005322
OPCODE	382E	4476	0.005276
OPCODE	E448	4449	0.005245
OPCODE	B051	4431	0.005223
OPCODE	D9C0	4427	0.005219
OPCODE	337C	4423	0.005214
OPCODE	4243	4418	0.005208
OPCODE	5544	4398	0.005184
OPCODE	7210	4380	0.005163
OPCODE	0C01	4314	0.005085
OPCODE	4EF0	4303	0.005072
OPCODE	B093	4291	0.005058
OPCODE	2053	4270	0.005034
OPCODE	4400	4241	0.004999
OPCODE	1029	4229	0.004985
OPCODE	3238	4224	0.004979
OPCODE	D881	4219	0.004973
OPCODE	4A41	4181	0.004929
OPCODE	377C	4176	0.004923
OPCODE	2D78	4176	0.004923
OPCODE	2601	4174	0.004920
OPCODE	3006	4173	0.004919
OPCODE	2650	4158	0.004901
OPCODE	0C51	4105	0.004839
OPCODE	0C47	4097	0.004830
OPCODE	4A45	4094	0.004826
OPCODE	536E	4083	0.004813
OPCODE	4AAD	4073	0.004801
OPCODE	6054	4048	0.004772
OPCODE	8310	4043	0.004766
OPCODE	0210	4043	0.004766
OPCODE	5181	4043	0.004766
OPCODE	3F06	4033	0.004754
OPCODE	A055	4026	0.004746
OPCODE	E449	4015	0.004733
OPCODE	91AE	4014	0.004732
OPCODE	6752	3986	0.004699
OPCODE	7201	3971	0.004681
OPCODE	235F	3968	0.004678
OPCODE	A893	3960	0.004668
OPCODE	6C12	3937	0.004641
OPCODE	1006	3934	0.004637
OPCODE	661E	3926	0.004628
OPCODE	6B04	3913	0.004613
OPCODE	D4C7	3904	0.004602
OPCODE	4A53	3897	0.004594
OPCODE	9053	3894	0.004590
OPCODE	6010	3893	0.004589
OPCODE	4250	3869	0.004561
OPCODE	246D	3855	0.004544
OPCODE	4E7A	3851	0.004540
OPCODE	E84A	3850	0.004538
OPCODE	E198	3848	0.004536
OPCODE	1400	3844	0.004531
OPCODE	2747	3843	0.004530
OPCODE	2C2B	3840	0.004527
OPCODE	2E2F	3839	0.004525
OPCODE	EA81	3837	0.004523
OPCODE	D86D	3831	0.004516
OPCODE	2A4B	3831	0.004516
OPCODE	B444	3831	0.004516
OPCODE	B0AD	3831	0.004516
OPCODE	D66D	3831	0.004516
OPCODE	1229	3821	0.004504
OPCODE	A891	3815	0.004497
OPCODE	4A6D	3815	0.004497
OPCODE	D2AE	3811	0.004492
OPCODE	4E91	3797	0.004476
OPCODE	6900	3796	0.004475
OPCODE	41E8	3794	0.004472
OPCODE	6672	3789	0.004466
OPCODE	2052	3787	0.004464
OPCODE	1D47	3786	0.004463
OPCODE	21DF	3778	0.004454
OPCODE	C14D	3746	0.004416
OPCODE	2440	3737	0.004405
OPCODE	D086	3729	0.004396
OPCODE	244B	3725	0.004391
OPCODE	0C53	3717	0.004382
OPCODE	B098	3715	0.004379
OPCODE	0642	3710	0.004373
OPCODE	6EF8	3708	0.004371
OPCODE	BB9B	3703	0.004365
OPCODE	D280	3695	0.004356
OPCODE	E288	3674	0.004331
OPCODE	2D47	3673	0.004330
OPCODE	1432	3670	0.004326
OPCODE	2940	3668	0.004324
OPCODE	E881	3662	0.004317
OPCODE	4AAC	3661	0.004316
OPCODE	B202	3643	0.004294
OPCODE	916E	3611	0.004257
OPCODE	BA47	3610	0.004255
OPCODE	9481	3609	0.004254
OPCODE	4E54	3592	0.004234
OPCODE	4E5C	3592	0.004234
OPCODE	B5C8	3549	0.004184
OPCODE	61B0	3546	0.004180
OPCODE	A024	3542	0.004175
OPCODE	129F	3542	0.004175
OPCODE	1F11	3542	0.004175
OPCODE	C2FC	3540	0.004173
OPCODE	2F2F	3539	0.004172
OPCODE	6D08	3527	0.004158
OPCODE	2241	3522	0.004152
OPCODE	20C1	3512	0.004140
OPCODE	4A5F	3504	0.004131
OPCODE	48C3	3493	0.004118
OPCODE	C4B8	3492	0.004116
OPCODE	137C	3489	0.004113
OPCODE	102B	3483	0.004106
OPCODE	1429	3480	0.004102
OPCODE	9087	3480	0.004102
OPCODE	508F	3476	0.004098
OPCODE	6402	3468	0.004088
OPCODE	9641	3467	0.004087
OPCODE	E999	3461	0.004080
OPCODE	D245	3460	0.004079
OPCODE	B26E	3439	0.004054
OPCODE	3805	3435	0.004049
OPCODE	3819	3430	0.004043
OPCODE	9381	3430	0.004043
OPCODE	E899	3430	0.004043
OPCODE	9681	3430	0.004043
OPCODE	2A19	3430	0.004043
OPCODE	4401	3430	0.004043
OPCODE	D981	3430	0.004043
OPCODE	A193	3430	0.004043
OPCODE	0685	3429	0.004042
OPCODE	65E6	3426	0.004039
OPCODE	B7FC	3424	0.004036
OPCODE	2802	3419	0.004030
OPCODE	0882	3417	0.004028
OPCODE	672C	3383	0.003988
OPCODE	2242	3374	0.003977
OPCODE	675C	3343	0.003941
OPCODE	2412	3343	0.003941
OPCODE	7202	3340	0.003937
OPCODE	4847	3337	0.003934
OPCODE	D480	3333	0.003929
OPCODE	B681	3330	0.003925
OPCODE	C094	3321	0.003915
OPCODE	6636	3294	0.003883
OPCODE	22FB	3288	0.003876
OPCODE	2655	3286	0.003874
OPCODE	7006	3280	0.003866
OPCODE	5242	3278	0.003864
OPCODE	6A0C	3262	0.003845
OPCODE	4A2B	3257	0.003839
OPCODE	8594	3250	0.003831
OPCODE	49EE	3241	0.003821
OPCODE	2442	3234	0.003812
OPCODE	B3F8	3173	0.003740
OPCODE	0C44	3173	0.003740
OPCODE	422C	3161	0.003726
OPCODE	4A02	3147	0.003710
OPCODE	6B1E	3141	0.003703
OPCODE	0280	3139	0.003700
OPCODE	4EAD	3133	0.003693
OPCODE	D3C0	3115	0.003672
OPCODE	4870	3115	0.003672
OPCODE	3141	3112	0.003668
OPCODE	B06C	3110	0.003666
OPCODE	6C08	3096	0.003650
OPCODE	294B	3090	0.003643
OPCODE	DFC0	3070	0.003619
OPCODE	926E	3070	0.003619
OPCODE	4403	3069	0.003618
OPCODE	2483	3067	0.003615
OPCODE	41F0	3053	0.003599
OPCODE	42AA	3049	0.003594
OPCODE	56C9	3047	0.003592
OPCODE	1418	3041	0.003585
OPCODE	2411	3038	0.003581
OPCODE	6A10	3031	0.003573
OPCODE	21F8	3013	0.003552
OPCODE	B5CC	2994	0.003529
OPCODE	6610	2990	0.003525
OPCODE	6168	2986	0.003520
OPCODE	95CA	2985	0.003519
OPCODE	4A94	2984	0.003518
OPCODE	2AF4	2970	0.003501
OPCODE	265F	2964	0.003494
OPCODE	6744	2961	0.003490
OPCODE	2029	2954	0.003482
OPCODE	2854	2954	0.003482
OPCODE	74F4	2951	0.003479
OPCODE	4A2A	2947	0.003474
OPCODE	1601	2944	0.003470
OPCODE	366E	2929	0.003453
OPCODE	4269	2928	0.003452
OPCODE	57C3	2927	0.003450
OPCODE	6B12	2921	0.003443
OPCODE	6634	2919	0.003441
OPCODE	4645	2897	0.003415
OPCODE	6632	2893	0.003410
OPCODE	4878	2891	0.003408
OPCODE	2C00	2884	0.003400
OPCODE	321F	2876	0.003390
OPCODE	4E92	2861	0.003373
OPCODE	322C	2860	0.003371
OPCODE	7010	2855	0.003365
OPCODE	6E04	2845	0.003354
OPCODE	B46E	2825	0.003330
OPCODE	301B	2824	0.003329
OPCODE	266B	2816	0.003320
OPCODE	302C	2814	0.003317
OPCODE	226D	2808	0.003310
OPCODE	4218	2806	0.003308
OPCODE	101F	2802	0.003303
OPCODE	6746	2800	0.003301
OPCODE	6B06	2798	0.003298
OPCODE	3D5F	2789	0.003288
OPCODE	6406	2785	0.003283
OPCODE	207A	2755	0.003248
OPCODE	260C	2750	0.003242
OPCODE	0647	2750	0.003242
OPCODE	1014	2748	0.003239
OPCODE	DE42	2744	0.003235
OPCODE	62D8	2743	0.003233
OPCODE	E888	2743	0.003233
OPCODE	2618	2738	0.003228
OPCODE	60D4	2733	0.003222
OPCODE	0CAD	2728	0.003216
OPCODE	2238	2722	0.003209
OPCODE	6A0A	2718	0.003204
OPCODE	A049	2717	0.003203
OPCODE	2089	2706	0.003190
OPCODE	66D6	2698	0.003180
OPCODE	1D78	2698	0.003180
OPCODE	E280	2690	0.003171
OPCODE	2D6D	2688	0.003169
OPCODE	3E00	2678	0.003157
OPCODE	08AA	2673	0.003151
OPCODE	38BC	2672	0.003150
OPCODE	2450	2667	0.003144
OPCODE	5346	2663	0.003139
OPCODE	022B	2662	0.003138
OPCODE	2A08	2657	0.003132
OPCODE	43FA	2654	0.003129
OPCODE	486F	2648	0.003121
OPCODE	1EBC	2646	0.003119
OPCODE	1141	2632	0.003103
OPCODE	42B8	2623	0.003092
OPCODE	8481	2621	0.003090
OPCODE	74FC	2619	0.003087
OPCODE	9288	2619	0.003087
OPCODE	3F05	2618	0.003086
OPCODE	2438	2618	0.003086
OPCODE	3F7A	2618	0.003086
OPCODE	7420	2614	0.003081
OPCODE	4A52	2612	0.003079
OPCODE	B054	2612	0.003079
OPCODE	70FC	2611	0.003078
OPCODE	3140	2610	0.003077
OPCODE	62EC	2609	0.003076
OPCODE	675A	2606	0.003072
OPCODE	5D43	2605	0.003071
OPCODE	303A	2605	0.003071
OPCODE	2A81	2604	0.003070
OPCODE	002B	2602	0.003067
OPCODE	676A	2597	0.003061
OPCODE	4254	2597	0.003061
OPCODE	7012	2597	0.003061
OPCODE	5246	2596	0.003060
OPCODE	1178	2595	0.003059
OPCODE	6A08	2594	0.003058
OPCODE	4A54	2591	0.003054
OPCODE	1D5F	2589	0.003052
OPCODE	2288	2588	0.003051
OPCODE	20EE	2588	0.003051
OPCODE	C078	2586	0.003048
OPCODE	28C0	2586	0.003048
OPCODE	D8FC	2585	0.003047
OPCODE	1F05	2584	0.003046
OPCODE	E359	2581	0.003042
OPCODE	677E	2579	0.003040
OPCODE	103A	2579	0.003040
OPCODE	6170	2573	0.003033
OPCODE	D0A9	2572	0.003032
OPCODE	5543	2567	0.003026
OPCODE	1743	2552	0.003008
OPCODE	221A	2548	0.003004
OPCODE	6794	2542	0.002997
OPCODE	162B	2542	0.002997
OPCODE	6126	2539	0.002993
OPCODE	08AB	2537	0.002991
OPCODE	6A4E	2535	0.002988
OPCODE	C600	2534	0.002987
OPCODE	7640	2534	0.002987
OPCODE	1741	2534	0.002987
OPCODE	E809	2534	0.002987
OPCODE	0211	2534	0.002987
OPCODE	C12B	2534	0.002987
OPCODE	E90B	2534	0.002987
OPCODE	0003	2534	0.002987
OPCODE	C211	2534	0.002987
OPCODE	617A	2534	0.002987
OPCODE	0029	2534	0.002987
OPCODE	1343	2534	0.002987
OPCODE	9043	2534	0.002987
OPCODE	4483	2534	0.002987
OPCODE	176B	2533	0.002986
OPCODE	2F17	2533	0.002986
OPCODE	9090	2530	0.002982
OPCODE	396C	2520	0.002971
OPCODE	5345	2515	0.002965
OPCODE	8029	2496	0.002942
OPCODE	7080	2496	0.002942
OPCODE	4441	2495	0.002941
OPCODE	B9CB	2493	0.002939
OPCODE	6630	2491	0.002936
OPCODE	7003	2491	0.002936
OPCODE	264A	2483	0.002927
OPCODE	2488	2475	0.002918
OPCODE	2145	2457	0.002896
OPCODE	6162	2442	0.002879
OPCODE	4440	2435	0.002870
OPCODE	2F03	2433	0.002868
OPCODE	B0AE	2432	0.002867
OPCODE	C343	2416	0.002848
OPCODE	1830	2403	0.002833
OPCODE	1630	2401	0.002830
OPCODE	2AC1	2400	0.002829
OPCODE	28C4	2400	0.002829
OPCODE	E9D2	2400	0.002829
OPCODE	CE81	2400	0.002829
OPCODE	8287	2400	0.002829
OPCODE	0686	2400	0.002829
OPCODE	2815	2400	0.002829
OPCODE	C0A9	2398	0.002827
OPCODE	EA46	2396	0.002824
OPCODE	673C	2385	0.002811
OPCODE	E499	2373	0.002797
OPCODE	526E	2368	0.002791
OPCODE	6EC6	2367	0.002790
OPCODE	C480	2362	0.002784
OPCODE	1232	2346	0.002765
OPCODE	544F	2328	0.002744
OPCODE	D1C2	2317	0.002731
OPCODE	C481	2309	0.002722
OPCODE	4842	2305	0.002717
OPCODE	1958	2304	0.002716
OPCODE	66E6	2296	0.002707
OPCODE	D081	2296	0.002707
OPCODE	6104	2271	0.002677
OPCODE	6FCA	2263	0.002668
OPCODE	5280	2261	0.002665
OPCODE	21C8	2256	0.002659
OPCODE	1A12	2247	0.002649
OPCODE	1485	2247	0.002649
OPCODE	6300	2245	0.002646
OPCODE	E9A9	2233	0.002632
OPCODE	4A86	2225	0.002623
OPCODE	5880	2223	0.002620
OPCODE	43EC	2217	0.002613
OPCODE	2401	2213	0.002609
OPCODE	30C0	2213	0.002609
OPCODE	60DA	2205	0.002599
OPCODE	C544	2203	0.002597
OPCODE	22AE	2202	0.002596
OPCODE	227A	2177	0.002566
OPCODE	D080	2171	0.002559
OPCODE	2340	2169	0.002557
OPCODE	3806	2169	0.002557
OPCODE	906B	2164	0.002551
OPCODE	E44A	2156	0.002542
OPCODE	4ED5	2155	0.002540
OPCODE	3F04	2147	0.002531
OPCODE	7014	2144	0.002527
OPCODE	3C1F	2143	0.002526
OPCODE	4481	2140	0.002523
OPCODE	6624	2140	0.002523
OPCODE	2449	2127	0.002507
OPCODE	2F50	2118	0.002497
OPCODE	9441	2116	0.002494
OPCODE	360B	2110	0.002487
OPCODE	08AE	2108	0.002485
OPCODE	B087	2097	0.002472
OPCODE	C099	2094	0.002468
OPCODE	2418	2093	0.002467
OPCODE	0C81	2092	0.002466
OPCODE	280A	2090	0.002464
OPCODE	3368	2090	0.002464
OPCODE	E38E	2072	0.002442
OPCODE	322D	2072	0.002442
OPCODE	286C	2070	0.002440
OPCODE	90B8	2070	0.002440
OPCODE	6506	2066	0.002435
OPCODE	7204	2066	0.002435
OPCODE	9044	2065	0.002434
OPCODE	4206	2059	0.002427
OPCODE	D08F	2057	0.002425
OPCODE	5DC0	2056	0.002424
OPCODE	C1EE	2055	0.002422
OPCODE	3818	2055	0.002422
OPCODE	906D	2051	0.002418
OPCODE	D3C2	2051	0.002418
OPCODE	0480	2051	0.002418
OPCODE	2A6D	2049	0.002415
OPCODE	48C7	2048	0.002414
OPCODE	0200	2043	0.002408
OPCODE	CC6E	2011	0.002371
OPCODE	0057	2007	0.002366
OPCODE	DC6E	2006	0.002365
OPCODE	363C	2005	0.002364
OPCODE	322F	2002	0.002360
OPCODE	2019	1998	0.002355
OPCODE	67F8	1981	0.002335
OPCODE	926D	1979	0.002333
OPCODE	3204	1977	0.002330
OPCODE	C3C0	1974	0.002327
OPCODE	2D6B	1973	0.002326
OPCODE	4685	1969	0.002321
OPCODE	3A06	1969	0.002321
OPCODE	60C0	1967	0.002319
OPCODE	3012	1965	0.002316
OPCODE	D1C5	1962	0.002313
OPCODE	6CDC	1961	0.002312
OPCODE	E589	1957	0.002307
OPCODE	EA89	1956	0.002306
OPCODE	D2B1	1952	0.002301
OPCODE	D3D1	1952	0.002301
OPCODE	D091	1952	0.002301
OPCODE	4BEE	1949	0.002297
OPCODE	F569	1948	0.002296
OPCODE	3409	1948	0.002296
OPCODE	5381	1946	0.002294
OPCODE	D0C2	1943	0.002290
OPCODE	61C6	1940	0.002287
OPCODE	4A76	1938	0.002285
OPCODE	49C7	1938	0.002285
OPCODE	E858	1938	0.002285
OPCODE	56C7	1938	0.002285
OPCODE	261F	1929	0.002274
OPCODE	6328	1924	0.002268
OPCODE	BEAD	1924	0.002268
OPCODE	3232	1922	0.002266
OPCODE	4A93	1913	0.002255
OPCODE	B044	1910	0.002252
OPCODE	0C87	1910	0.002252
OPCODE	486C	1909	0.002250
OPCODE	302A	1907	0.002248
OPCODE	1030	1904	0.002244
OPCODE	66DE	1901	0.002241
OPCODE	A023	1899	0.002239
OPCODE	0807	1899	0.002239
OPCODE	3A04	1897	0.002236
OPCODE	2243	1894	0.002233
OPCODE	8642	1892	0.002230
OPCODE	C644	1892	0.002230
OPCODE	C445	1892	0.002230
OPCODE	BB42	1892	0.002230
OPCODE	E842	1892	0.002230
OPCODE	B1F8	1889	0.002227
OPCODE	0C28	1886	0.002223
OPCODE	D441	1886	0.002223
OPCODE	1C3C	1885	0.002222
OPCODE	236E	1885	0.002222
OPCODE	A025	1884	0.002221
OPCODE	6196	1883	0.002220
OPCODE	422D	1883	0.002220
OPCODE	9A8E	1882	0.002219
OPCODE	383C	1880	0.002216
OPCODE	262D	1877	0.002213
OPCODE	7405	1875	0.002210
OPCODE	B544	1875	0.002210
OPCODE	2D51	1874	0.002209
OPCODE	226B	1871	0.002206
OPCODE	12DC	1866	0.002200
OPCODE	3630	1863	0.002196
OPCODE	303B	1860	0.002193
OPCODE	6308	1846	0.002176
OPCODE	3A00	1843	0.002173
OPCODE	206C	1843	0.002173
OPCODE	2D7C	1840	0.002169
OPCODE	2A55	1839	0.002168
OPCODE	3D50	1833	0.002161
OPCODE	B2AA	1831	0.002158
OPCODE	5048	1825	0.002151
OPCODE	D06A	1821	0.002147
OPCODE	22DC	1816	0.002141
OPCODE	49F4	1815	0.002140
OPCODE	2A04	1812	0.002136
OPCODE	BC6E	1811	0.002135
OPCODE	60C6	1810	0.002134
OPCODE	BC5B	1807	0.002130
OPCODE	268C	1804	0.002127
OPCODE	322A	1800	0.002122
OPCODE	1E2E	1798	0.002119
OPCODE	1B40	1797	0.002118
OPCODE	6F24	1792	0.002112
OPCODE	6538	1784	0.002103
OPCODE	61BC	1783	0.002102
OPCODE	6D10	1780	0.002098
OPCODE	C06B	1779	0.002097
OPCODE	E0AC	1777	0.002095
OPCODE	E7A8	1767	0.002083
OPCODE	1A00	1765	0.002081
OPCODE	1F40	1765	0.002081
OPCODE	3E3C	1758	0.002072
OPCODE	7CFF	1758	0.002072
OPCODE	66E4	1752	0.002065
OPCODE	906C	1745	0.002057
OPCODE	D680	1743	0.002055
OPCODE	926B	1741	0.002052
OPCODE	601E	1740	0.002051
OPCODE	588F	1735	0.002045
OPCODE	741F	1733	0.002043
OPCODE	EBA9	1733	0.002043
OPCODE	D052	1733	0.002043
OPCODE	6028	1732	0.002042
OPCODE	DBC1	1731	0.002041
OPCODE	DBC0	1731	0.002041
OPCODE	96C0	1731	0.002041
OPCODE	6664	1731	0.002041
OPCODE	60E2	1729	0.002038
OPCODE	EA8A	1727	0.002036
OPCODE	0C07	1725	0.002033
OPCODE	3C2D	1721	0.002029
OPCODE	D159	1711	0.002017
OPCODE	D359	1711	0.002017
OPCODE	2A01	1710	0.002016
OPCODE	3F11	1706	0.002011
OPCODE	B682	1704	0.002009
OPCODE	C1C7	1704	0.002009
OPCODE	518A	1704	0.002009
OPCODE	91C8	1702	0.002006
OPCODE	21EC	1700	0.002004
OPCODE	C594	1696	0.001999
OPCODE	66E8	1695	0.001998
OPCODE	7EFF	1691	0.001993
OPCODE	E7AA	1689	0.001991
OPCODE	D1F0	1689	0.001991
OPCODE	B86E	1684	0.001985
OPCODE	0282	1683	0.001984
OPCODE	B094	1682	0.001983
OPCODE	D06D	1682	0.001983
OPCODE	027C	1677	0.001977
OPCODE	D7CD	1674	0.001973
OPCODE	E44B	1673	0.001972
OPCODE	8280	1670	0.001969
OPCODE	6644	1667	0.001965
OPCODE	9BAE	1666	0.001964
OPCODE	4C43	1666	0.001964
OPCODE	9842	1666	0.001964
OPCODE	534A	1666	0.001964
OPCODE	7E02	1666	0.001964
OPCODE	3E04	1666	0.001964
OPCODE	6E16	1666	0.001964
OPCODE	60D8	1657	0.001953
OPCODE	6B26	1656	0.001952
OPCODE	2F2B	1654	0.001950
OPCODE	0805	1652	0.001947
OPCODE	42A9	1649	0.001944
OPCODE	5286	1644	0.001938
OPCODE	323C	1643	0.001937
OPCODE	469B	1643	0.001937
OPCODE	382A	1642	0.001936
OPCODE	E28A	1635	0.001927
OPCODE	1940	1620	0.001910
OPCODE	B1EE	1617	0.001906
OPCODE	D240	1613	0.001901
OPCODE	E538	1612	0.001900
OPCODE	BF00	1612	0.001900
OPCODE	223B	1612	0.001900
OPCODE	700C	1609	0.001897
OPCODE	4A84	1608	0.001896
OPCODE	2F04	1607	0.001894
OPCODE	A02E	1606	0.001893
OPCODE	6114	1604	0.001891
OPCODE	66A8	1603	0.001890
OPCODE	3619	1595	0.001880
OPCODE	0C84	1593	0.001878
OPCODE	6D52	1583	0.001866
OPCODE	4246	1582	0.001865
OPCODE	4A12	1575	0.001857
OPCODE	D5CE	1573	0.001854
OPCODE	BEAC	1572	0.001853
OPCODE	22C6	1572	0.001853
OPCODE	602C	1571	0.001852
OPCODE	663E	1571	0.001852
OPCODE	610A	1569	0.001850
OPCODE	3342	1563	0.001842
OPCODE	B1C9	1562	0.001841
OPCODE	9883	1561	0.001840
OPCODE	362C	1557	0.001835
OPCODE	5741	1556	0.001834
OPCODE	2E80	1552	0.001830
OPCODE	0812	1549	0.001826
OPCODE	294F	1546	0.001822
OPCODE	294D	1546	0.001822
OPCODE	3230	1545	0.001821
OPCODE	7C07	1543	0.001819
OPCODE	49EC	1543	0.001819
OPCODE	D46B	1543	0.001819
OPCODE	C446	1542	0.001818
OPCODE	D5F2	1542	0.001818
OPCODE	2E6C	1541	0.001817
OPCODE	650C	1538	0.001813
OPCODE	7E0F	1535	0.001809
OPCODE	2C36	1533	0.001807
OPCODE	6F16	1533	0.001807
OPCODE	6640	1531	0.001805
OPCODE	21EE	1531	0.001805
OPCODE	620C	1521	0.001793
OPCODE	5347	1518	0.001789
OPCODE	6754	1518	0.001789
OPCODE	2C05	1517	0.001788
OPCODE	2431	1515	0.001786
OPCODE	D094	1513	0.001784
OPCODE	0286	1511	0.001781
OPCODE	2B40	1508	0.001778
OPCODE	2D70	1499	0.001767
OPCODE	6200	1492	0.001759
OPCODE	4298	1490	0.001756
OPCODE	6EF0	1483	0.001748
OPCODE	4A90	1482	0.001747
OPCODE	4205	1475	0.001739
OPCODE	2F2C	1471	0.001734
OPCODE	3D46	1464	0.001726
OPCODE	2E38	1463	0.001725
OPCODE	5C53	1463	0.001725
OPCODE	6D0E	1460	0.001721
OPCODE	6F3E	1454	0.001714
OPCODE	3602	1452	0.001712
OPCODE	D2C1	1452	0.001712
OPCODE	6030	1452	0.001712
OPCODE	B9EE	1450	0.001709
OPCODE	61EE	1447	0.001706
OPCODE	6038	1445	0.001703
OPCODE	6112	1445	0.001703
OPCODE	4682	1439	0.001696
OPCODE	A8E2	1437	0.001694
OPCODE	CA83	1434	0.001690
OPCODE	2A00	1433	0.001689
OPCODE	DE47	1430	0.001686
OPCODE	3429	1430	0.001686
OPCODE	21C9	1428	0.001683
OPCODE	4244	1427	0.001682
OPCODE	422F	1427	0.001682
OPCODE	3F40	1426	0.001681
OPCODE	C484	1421	0.001675
OPCODE	673A	1420	0.001674
OPCODE	5D4F	1419	0.001673
OPCODE	6438	1418	0.001672
OPCODE	720C	1417	0.001670
OPCODE	B478	1416	0.001669
OPCODE	1E03	1411	0.001663
OPCODE	CE53	1406	0.001657
OPCODE	70E4	1405	0.001656
OPCODE	342B	1405	0.001656
OPCODE	0929	1405	0.001656
OPCODE	4EB2	1405	0.001656
OPCODE	E542	1405	0.001656
OPCODE	E84B	1399	0.001649
OPCODE	B081	1398	0.001648
OPCODE	6B0E	1396	0.001646
OPCODE	0C6B	1396	0.001646
OPCODE	102D	1395	0.001644
OPCODE	0C05	1395	0.001644
OPCODE	208B	1394	0.001643
OPCODE	5740	1390	0.001639
OPCODE	61CE	1388	0.001636
OPCODE	3419	1387	0.001635
OPCODE	66D0	1387	0.001635
OPCODE	70FE	1387	0.001635
OPCODE	504B	1385	0.001633
OPCODE	47EB	1384	0.001631
OPCODE	D853	1384	0.001631
OPCODE	55C7	1383	0.001630
OPCODE	2D54	1383	0.001630
OPCODE	1C2E	1382	0.001629
OPCODE	9050	1380	0.001627
OPCODE	D1C3	1378	0.001624
OPCODE	3E2A	1377	0.001623
OPCODE	630A	1375	0.001621
OPCODE	31A9	1370	0.001615
OPCODE	665A	1370	0.001615
OPCODE	2191	1370	0.001615
OPCODE	1A19	1370	0.001615
OPCODE	E16B	1368	0.001613
OPCODE	2F19	1368	0.001613
OPCODE	7801	1368	0.001613
