CONFIG_END	pc	cacr	tc
CONFIG_END	4081C940	80008000	0000C000
ENABLED_CYCLES	ic	dc	mmu
ENABLED_CYCLES	544636928	544636928	544636928
SUMMARY	cycles	dispatches	clocks_per_dispatch	rd_accept_samples	look_hit_cycles	ipred_hit_cycles
SUMMARY	544636928	82759773	6.580938	54343339	73931572	3357816
STATE	id	cycles	entries	percent
OPCODE	103B	5299	0.006403
OPCODE	4A07	5299	0.006403
OPCODE	65F2	5290	0.006392
OPCODE	D010	5274	0.006373
OPCODE	A924	5274	0.006373
OPCODE	6C18	5271	0.006369
OPCODE	7230	5267	0.006364
OPCODE	B311	5267	0.006364
OPCODE	0A11	5266	0.006363
OPCODE	11A9	5266	0.006363
OPCODE	08EB	5264	0.006361
OPCODE	302D	5256	0.006351
OPCODE	66FF	5225	0.006313
OPCODE	43EB	5219	0.006306
OPCODE	906E	5218	0.006305
OPCODE	08C0	5203	0.006287
OPCODE	48AE	5201	0.006284
OPCODE	6612	5178	0.006257
OPCODE	6A02	5145	0.006217
OPCODE	4845	5130	0.006199
OPCODE	2D68	5094	0.006155
OPCODE	2209	5065	0.006120
OPCODE	5448	5045	0.006096
OPCODE	B085	5002	0.006044
OPCODE	4A2D	5002	0.006044
OPCODE	6088	5002	0.006044
OPCODE	6628	5000	0.006042
OPCODE	0829	4992	0.006032
OPCODE	B388	4965	0.005999
OPCODE	0285	4944	0.005974
OPCODE	E88D	4943	0.005973
OPCODE	1A14	4943	0.005973
OPCODE	60B0	4920	0.005945
OPCODE	662E	4884	0.005901
OPCODE	0CAE	4859	0.005871
OPCODE	32FC	4844	0.005853
OPCODE	2653	4838	0.005846
OPCODE	122B	4830	0.005836
OPCODE	946E	4826	0.005831
OPCODE	7004	4786	0.005783
OPCODE	5848	4785	0.005782
OPCODE	2043	4782	0.005778
OPCODE	1003	4755	0.005746
OPCODE	56EE	4755	0.005746
OPCODE	3D44	4746	0.005735
OPCODE	486A	4731	0.005717
OPCODE	6F1C	4722	0.005706
OPCODE	1432	4690	0.005667
OPCODE	554F	4664	0.005636
OPCODE	D9C0	4657	0.005627
OPCODE	674A	4657	0.005627
OPCODE	2A09	4622	0.005585
OPCODE	2255	4619	0.005581
OPCODE	D16E	4570	0.005522
OPCODE	3014	4565	0.005516
OPCODE	5540	4520	0.005462
OPCODE	2600	4480	0.005413
OPCODE	382E	4475	0.005407
OPCODE	3612	4446	0.005372
OPCODE	E448	4436	0.005360
OPCODE	337C	4421	0.005342
OPCODE	4243	4421	0.005342
OPCODE	62EA	4401	0.005318
OPCODE	5544	4398	0.005314
OPCODE	7210	4380	0.005292
OPCODE	B5C8	4353	0.005260
OPCODE	082A	4338	0.005242
OPCODE	57C0	4325	0.005226
OPCODE	42A8	4325	0.005226
OPCODE	1019	4320	0.005220
OPCODE	6616	4302	0.005198
OPCODE	5C4F	4301	0.005197
OPCODE	6638	4285	0.005178
OPCODE	2053	4272	0.005162
OPCODE	2640	4221	0.005100
OPCODE	D881	4219	0.005098
OPCODE	1480	4208	0.005085
OPCODE	2601	4172	0.005041
OPCODE	377C	4160	0.005027
OPCODE	2650	4146	0.005010
OPCODE	1F00	4144	0.005007
OPCODE	3230	4121	0.004979
OPCODE	4241	4095	0.004948
OPCODE	536E	4083	0.004934
OPCODE	4A45	4063	0.004909
OPCODE	663C	4054	0.004899
OPCODE	2F28	4027	0.004866
OPCODE	E449	4006	0.004841
OPCODE	4247	3998	0.004831
OPCODE	E149	3981	0.004810
OPCODE	41EA	3975	0.004803
OPCODE	0C01	3973	0.004801
OPCODE	235F	3968	0.004795
OPCODE	5181	3962	0.004787
OPCODE	0210	3962	0.004787
OPCODE	8310	3962	0.004787
OPCODE	A893	3960	0.004785
OPCODE	45FA	3958	0.004783
OPCODE	60EA	3922	0.004739
OPCODE	D086	3922	0.004739
OPCODE	266C	3919	0.004735
OPCODE	1006	3918	0.004734
OPCODE	9053	3894	0.004705
OPCODE	91AE	3883	0.004692
OPCODE	246D	3855	0.004658
OPCODE	4EF0	3852	0.004654
OPCODE	E84A	3850	0.004652
OPCODE	E198	3848	0.004650
OPCODE	1400	3844	0.004645
OPCODE	2747	3843	0.004644
OPCODE	2C2B	3840	0.004640
OPCODE	2E2F	3839	0.004639
OPCODE	EA81	3837	0.004636
OPCODE	D66D	3831	0.004629
OPCODE	B444	3831	0.004629
OPCODE	D86D	3831	0.004629
OPCODE	2A4B	3831	0.004629
OPCODE	4400	3825	0.004622
OPCODE	F4E9	3821	0.004617
OPCODE	A891	3815	0.004610
OPCODE	D2AE	3811	0.004605
OPCODE	6900	3797	0.004588
OPCODE	6672	3789	0.004578
OPCODE	4A41	3774	0.004560
OPCODE	2453	3773	0.004559
OPCODE	2D78	3762	0.004546
OPCODE	21DF	3762	0.004546
OPCODE	3006	3756	0.004538
OPCODE	20D9	3734	0.004512
OPCODE	D280	3733	0.004511
OPCODE	C14D	3726	0.004502
OPCODE	E288	3724	0.004500
OPCODE	0C53	3717	0.004491
OPCODE	B098	3715	0.004489
OPCODE	2052	3713	0.004486
OPCODE	6EF8	3712	0.004485
OPCODE	BB9B	3703	0.004474
OPCODE	0C51	3689	0.004457
OPCODE	2428	3683	0.004450
OPCODE	2290	3678	0.004444
OPCODE	2D47	3673	0.004438
OPCODE	2014	3659	0.004421
OPCODE	A874	3644	0.004403
OPCODE	0C47	3639	0.004397
OPCODE	6054	3625	0.004380
OPCODE	137C	3623	0.004378
OPCODE	916E	3611	0.004363
OPCODE	BA47	3603	0.004354
OPCODE	4E5C	3592	0.004340
OPCODE	4E54	3592	0.004340
OPCODE	220B	3589	0.004337
OPCODE	A055	3589	0.004337
OPCODE	0280	3588	0.004335
OPCODE	6A0A	3585	0.004332
OPCODE	61B0	3542	0.004280
OPCODE	1F11	3539	0.004276
OPCODE	129F	3538	0.004275
OPCODE	A024	3537	0.004274
OPCODE	102B	3519	0.004252
OPCODE	6D08	3513	0.004245
OPCODE	20C1	3510	0.004241
OPCODE	B051	3499	0.004228
OPCODE	661E	3496	0.004224
OPCODE	6B04	3489	0.004216
OPCODE	4207	3488	0.004215
OPCODE	48C3	3486	0.004212
OPCODE	C4B8	3485	0.004211
OPCODE	9641	3469	0.004192
OPCODE	2241	3466	0.004188
OPCODE	B26E	3439	0.004155
OPCODE	6010	3428	0.004142
OPCODE	0882	3417	0.004129
OPCODE	2802	3399	0.004107
OPCODE	3238	3396	0.004103
OPCODE	2F0F	3394	0.004101
OPCODE	2440	3351	0.004049
OPCODE	4E91	3342	0.004038
OPCODE	4847	3338	0.004033
OPCODE	7201	3330	0.004024
OPCODE	C094	3321	0.004013
OPCODE	22FB	3288	0.003973
OPCODE	67F2	3279	0.003962
OPCODE	B681	3272	0.003954
OPCODE	2655	3263	0.003943
OPCODE	6610	3250	0.003927
OPCODE	8594	3250	0.003927
OPCODE	4A02	3246	0.003922
OPCODE	B3F8	3212	0.003881
OPCODE	3F06	3201	0.003868
OPCODE	4AAC	3192	0.003857
OPCODE	0C44	3171	0.003832
OPCODE	B440	3164	0.003823
OPCODE	42AA	3151	0.003807
OPCODE	6752	3148	0.003804
OPCODE	6B0E	3141	0.003795
OPCODE	1418	3140	0.003794
OPCODE	4EAD	3133	0.003786
OPCODE	6A10	3110	0.003758
OPCODE	4870	3097	0.003742
OPCODE	6402	3087	0.003730
OPCODE	926E	3070	0.003710
OPCODE	1601	3043	0.003677
OPCODE	B093	3041	0.003674
OPCODE	2411	3037	0.003670
OPCODE	56C9	3037	0.003670
OPCODE	4E7A	3032	0.003664
OPCODE	5244	3020	0.003649
OPCODE	6168	3018	0.003647
OPCODE	41F0	3014	0.003642
OPCODE	21F8	3011	0.003638
OPCODE	B5CC	2994	0.003618
OPCODE	1014	2982	0.003603
OPCODE	E888	2977	0.003597
OPCODE	675C	2973	0.003592
OPCODE	2AF4	2970	0.003589
OPCODE	2483	2940	0.003552
OPCODE	2242	2934	0.003545
OPCODE	41E8	2932	0.003543
OPCODE	366E	2929	0.003539
OPCODE	4269	2929	0.003539
OPCODE	244B	2910	0.003516
OPCODE	2412	2909	0.003515
OPCODE	7202	2906	0.003511
OPCODE	672C	2892	0.003494
OPCODE	321F	2875	0.003474
OPCODE	5242	2870	0.003468
OPCODE	266B	2862	0.003458
OPCODE	322C	2860	0.003456
OPCODE	6A0C	2858	0.003453
OPCODE	2854	2832	0.003422
OPCODE	B46E	2825	0.003413
OPCODE	301B	2824	0.003412
OPCODE	49EE	2823	0.003411
OPCODE	4A2B	2819	0.003406
OPCODE	4AAD	2812	0.003398
OPCODE	4218	2807	0.003392
OPCODE	6406	2783	0.003363
OPCODE	2940	2778	0.003357
OPCODE	422C	2773	0.003351
OPCODE	D3C0	2756	0.003330
OPCODE	022B	2746	0.003318
OPCODE	62D8	2743	0.003314
OPCODE	0CAD	2728	0.003296
OPCODE	60D4	2718	0.003284
OPCODE	1029	2712	0.003277
OPCODE	6B1E	2706	0.003270
OPCODE	1D78	2701	0.003264
OPCODE	D480	2695	0.003256
OPCODE	6C12	2694	0.003255
OPCODE	002B	2694	0.003255
OPCODE	B1CA	2690	0.003250
OPCODE	E280	2690	0.003250
OPCODE	65D4	2687	0.003247
OPCODE	2442	2681	0.003239
OPCODE	2F2F	2679	0.003237
OPCODE	3141	2675	0.003232
OPCODE	302C	2673	0.003230
OPCODE	6170	2671	0.003227
OPCODE	294B	2663	0.003218
OPCODE	2089	2663	0.003218
OPCODE	D4C7	2661	0.003215
OPCODE	5346	2659	0.003213
OPCODE	1743	2651	0.003203
OPCODE	2618	2650	0.003202
OPCODE	4A53	2649	0.003201
OPCODE	4A5F	2645	0.003196
OPCODE	162B	2642	0.003192
OPCODE	6794	2641	0.003191
OPCODE	6126	2640	0.003190
OPCODE	08AB	2638	0.003188
OPCODE	176B	2634	0.003183
OPCODE	6A4E	2634	0.003183
OPCODE	C12B	2633	0.003181
OPCODE	0029	2633	0.003181
OPCODE	E809	2633	0.003181
OPCODE	0003	2633	0.003181
OPCODE	617A	2633	0.003181
OPCODE	E90B	2633	0.003181
OPCODE	C211	2633	0.003181
OPCODE	C600	2633	0.003181
OPCODE	1343	2633	0.003181
OPCODE	1741	2633	0.003181
OPCODE	0211	2633	0.003181
OPCODE	7640	2633	0.003181
OPCODE	4483	2633	0.003181
OPCODE	508F	2627	0.003174
OPCODE	4250	2621	0.003167
OPCODE	3F05	2619	0.003165
OPCODE	486F	2617	0.003162
OPCODE	396C	2616	0.003161
OPCODE	3140	2598	0.003139
OPCODE	5246	2596	0.003137
OPCODE	6A08	2594	0.003134
OPCODE	8029	2592	0.003132
OPCODE	7080	2592	0.003132
OPCODE	20EE	2588	0.003127
OPCODE	95CA	2587	0.003126
OPCODE	28C0	2586	0.003125
OPCODE	4A2A	2583	0.003121
OPCODE	B7FC	2577	0.003114
OPCODE	2288	2562	0.003096
OPCODE	4A94	2560	0.003093
OPCODE	42B8	2554	0.003086
OPCODE	2438	2552	0.003084
OPCODE	221A	2549	0.003080
OPCODE	B0AD	2549	0.003080
OPCODE	6744	2544	0.003074
OPCODE	265F	2543	0.003073
OPCODE	2029	2537	0.003065
OPCODE	9043	2534	0.003062
OPCODE	4A6D	2534	0.003062
OPCODE	4A12	2521	0.003046
OPCODE	5345	2515	0.003039
OPCODE	4E92	2508	0.003030
OPCODE	1D47	2505	0.003027
OPCODE	4441	2493	0.003012
OPCODE	4645	2486	0.003004
OPCODE	264A	2472	0.002987
OPCODE	6636	2461	0.002974
OPCODE	7006	2456	0.002968
OPCODE	6E04	2453	0.002964
OPCODE	B0AE	2432	0.002939
OPCODE	4440	2428	0.002934
OPCODE	1030	2418	0.002922
OPCODE	C343	2416	0.002919
OPCODE	2488	2413	0.002916
OPCODE	1830	2403	0.002904
OPCODE	1630	2401	0.002901
OPCODE	CE81	2400	0.002900
OPCODE	28C4	2400	0.002900
OPCODE	2815	2400	0.002900
OPCODE	2AC1	2400	0.002900
OPCODE	E9D2	2400	0.002900
OPCODE	8287	2400	0.002900
OPCODE	0686	2400	0.002900
OPCODE	101F	2397	0.002896
OPCODE	EA46	2396	0.002895
OPCODE	2145	2391	0.002889
OPCODE	6162	2378	0.002873
OPCODE	526E	2368	0.002861
OPCODE	6B06	2362	0.002854
OPCODE	C480	2354	0.002844
OPCODE	226D	2347	0.002836
OPCODE	B087	2334	0.002820
OPCODE	1229	2324	0.002808
OPCODE	E499	2309	0.002790
OPCODE	1958	2304	0.002784
OPCODE	4842	2303	0.002783
OPCODE	66E6	2288	0.002765
OPCODE	B06C	2280	0.002755
OPCODE	D1C2	2274	0.002748
OPCODE	5280	2261	0.002732
OPCODE	66D6	2250	0.002719
OPCODE	21C8	2248	0.002716
OPCODE	DFC0	2243	0.002710
OPCODE	43FA	2236	0.002702
OPCODE	E9A9	2233	0.002698
OPCODE	6C08	2231	0.002696
OPCODE	4A86	2228	0.002692
OPCODE	4403	2227	0.002691
OPCODE	5880	2223	0.002686
OPCODE	2A08	2222	0.002685
OPCODE	1A12	2213	0.002674
OPCODE	1485	2213	0.002674
OPCODE	2401	2212	0.002673
OPCODE	0642	2211	0.002672
OPCODE	1232	2208	0.002668
OPCODE	C544	2203	0.002662
OPCODE	3E00	2196	0.002653
OPCODE	60DA	2186	0.002641
OPCODE	22AE	2186	0.002641
OPCODE	74F4	2176	0.002629
OPCODE	227A	2175	0.002628
OPCODE	2340	2169	0.002621
OPCODE	E881	2169	0.002621
OPCODE	3806	2169	0.002621
OPCODE	906B	2164	0.002615
OPCODE	4ED5	2155	0.002604
OPCODE	D080	2153	0.002602
OPCODE	3F04	2147	0.002594
OPCODE	7014	2145	0.002592
OPCODE	B202	2128	0.002571
OPCODE	C481	2125	0.002568
OPCODE	2F50	2119	0.002560
OPCODE	9090	2114	0.002554
OPCODE	360B	2110	0.002550
OPCODE	08AE	2108	0.002547
OPCODE	2F17	2098	0.002535
OPCODE	9481	2096	0.002533
OPCODE	C099	2094	0.002530
OPCODE	3368	2090	0.002525
OPCODE	6634	2087	0.002522
OPCODE	280A	2087	0.002522
OPCODE	57C3	2087	0.002522
OPCODE	6B12	2080	0.002513
OPCODE	7003	2075	0.002507
OPCODE	322D	2072	0.002504
OPCODE	E38E	2072	0.002504
OPCODE	90B8	2071	0.002502
OPCODE	9044	2066	0.002496
OPCODE	D08F	2058	0.002487
OPCODE	6630	2057	0.002486
OPCODE	5DC0	2056	0.002484
OPCODE	4878	2056	0.002484
OPCODE	C1EE	2055	0.002483
OPCODE	2C00	2053	0.002481
OPCODE	906D	2051	0.002478
OPCODE	D3C2	2051	0.002478
OPCODE	0480	2047	0.002473
OPCODE	4206	2044	0.002470
OPCODE	C2FC	2039	0.002464
OPCODE	2A6D	2037	0.002461
OPCODE	6632	2031	0.002454
OPCODE	7010	2016	0.002436
OPCODE	CC6E	2011	0.002430
OPCODE	2F03	2011	0.002430
OPCODE	363C	2011	0.002430
OPCODE	0057	2007	0.002425
OPCODE	0200	2007	0.002425
OPCODE	DC6E	2006	0.002424
OPCODE	61C6	2004	0.002421
OPCODE	9087	1981	0.002394
OPCODE	926D	1979	0.002391
OPCODE	3204	1977	0.002389
OPCODE	2418	1977	0.002389
OPCODE	1434	1974	0.002385
OPCODE	C3C0	1974	0.002385
OPCODE	673C	1971	0.002382
OPCODE	4685	1969	0.002379
OPCODE	3A06	1969	0.002379
OPCODE	DBC2	1966	0.002376
OPCODE	1429	1965	0.002374
OPCODE	3818	1964	0.002373
OPCODE	D3D1	1962	0.002371
OPCODE	D091	1962	0.002371
OPCODE	2019	1962	0.002371
OPCODE	4481	1962	0.002371
OPCODE	E999	1962	0.002371
OPCODE	D1C5	1962	0.002371
OPCODE	6746	1961	0.002370
OPCODE	3012	1961	0.002370
OPCODE	6CDC	1961	0.002370
OPCODE	D245	1961	0.002370
OPCODE	6EC6	1959	0.002367
OPCODE	E589	1957	0.002365
OPCODE	3D5F	1956	0.002363
OPCODE	EA89	1956	0.002363
OPCODE	D2B1	1952	0.002359
OPCODE	4BEE	1949	0.002355
OPCODE	5381	1946	0.002351
OPCODE	4A76	1938	0.002342
OPCODE	49C7	1938	0.002342
OPCODE	E858	1938	0.002342
OPCODE	56C7	1938	0.002342
OPCODE	3805	1936	0.002339
OPCODE	9681	1931	0.002333
OPCODE	A193	1931	0.002333
OPCODE	3819	1931	0.002333
OPCODE	D981	1931	0.002333
OPCODE	4401	1931	0.002333
OPCODE	E899	1931	0.002333
OPCODE	2A19	1931	0.002333
OPCODE	9381	1931	0.002333
OPCODE	302A	1929	0.002331
OPCODE	65E6	1928	0.002330
OPCODE	207A	1918	0.002318
OPCODE	BEAD	1917	0.002316
OPCODE	6328	1917	0.002316
OPCODE	260C	1916	0.002315
OPCODE	B044	1910	0.002308
OPCODE	544F	1908	0.002305
OPCODE	3232	1900	0.002296
OPCODE	2238	1891	0.002285
OPCODE	A023	1890	0.002284
OPCODE	A049	1890	0.002284
OPCODE	66DE	1889	0.002283
OPCODE	0647	1888	0.002281
OPCODE	0C87	1886	0.002279
OPCODE	B1F8	1876	0.002267
OPCODE	1C3C	1876	0.002267
OPCODE	6196	1874	0.002264
OPCODE	D081	1873	0.002263
OPCODE	9A8E	1873	0.002263
OPCODE	3630	1871	0.002261
OPCODE	262D	1867	0.002256
OPCODE	60C0	1867	0.002256
OPCODE	12DC	1866	0.002255
OPCODE	2D51	1864	0.002252
OPCODE	236E	1857	0.002244
OPCODE	8481	1856	0.002243
OPCODE	9288	1854	0.002240
OPCODE	74FC	1854	0.002240
OPCODE	6104	1849	0.002234
OPCODE	2D6D	1849	0.002234
OPCODE	7420	1848	0.002233
OPCODE	2A55	1843	0.002227
OPCODE	08AA	1840	0.002223
OPCODE	3A00	1837	0.002220
OPCODE	3619	1836	0.002218
OPCODE	2450	1833	0.002215
OPCODE	3D50	1833	0.002215
OPCODE	6FCA	1829	0.002210
OPCODE	6300	1827	0.002208
OPCODE	D06A	1821	0.002200
OPCODE	49F4	1817	0.002196
OPCODE	6538	1813	0.002191
OPCODE	BC6E	1811	0.002188
OPCODE	2A04	1811	0.002188
OPCODE	60C6	1810	0.002187
OPCODE	BC5B	1807	0.002183
OPCODE	1141	1800	0.002175
OPCODE	322A	1799	0.002174
OPCODE	1E2E	1798	0.002173
OPCODE	6F24	1792	0.002165
OPCODE	3F7A	1786	0.002158
OPCODE	30C0	1784	0.002156
OPCODE	6D10	1781	0.002152
OPCODE	1EBC	1781	0.002152
OPCODE	4A52	1780	0.002151
OPCODE	E0AC	1777	0.002147
OPCODE	62EC	1776	0.002146
OPCODE	38BC	1774	0.002144
OPCODE	675A	1774	0.002144
OPCODE	2A81	1772	0.002141
OPCODE	601E	1771	0.002140
OPCODE	303A	1771	0.002140
OPCODE	5D43	1771	0.002140
OPCODE	588F	1769	0.002138
OPCODE	E7A8	1767	0.002135
OPCODE	43EC	1766	0.002134
OPCODE	1178	1765	0.002133
OPCODE	1A00	1765	0.002133
OPCODE	676A	1765	0.002133
OPCODE	1B40	1764	0.002131
OPCODE	4254	1764	0.002131
OPCODE	7012	1763	0.002130
OPCODE	B9CB	1763	0.002130
OPCODE	C06B	1760	0.002127
OPCODE	4A54	1759	0.002125
OPCODE	1F40	1758	0.002124
OPCODE	D8FC	1757	0.002123
OPCODE	3E3C	1757	0.002123
OPCODE	7CFF	1756	0.002122
OPCODE	1D5F	1756	0.002122
OPCODE	C078	1754	0.002119
OPCODE	1F05	1752	0.002117
OPCODE	66E4	1752	0.002117
OPCODE	E359	1749	0.002113
OPCODE	E44A	1749	0.002113
OPCODE	22DC	1748	0.002112
OPCODE	677E	1748	0.002112
OPCODE	B054	1747	0.002111
OPCODE	103A	1747	0.002111
OPCODE	906C	1745	0.002109
OPCODE	70FC	1744	0.002107
OPCODE	D0A9	1741	0.002104
OPCODE	206C	1736	0.002098
OPCODE	926B	1735	0.002096
OPCODE	D052	1733	0.002094
OPCODE	741F	1733	0.002094
OPCODE	EBA9	1733	0.002094
OPCODE	5543	1733	0.002094
OPCODE	96C0	1731	0.002092
OPCODE	DBC0	1731	0.002092
OPCODE	DBC1	1731	0.002092
OPCODE	6308	1728	0.002088
OPCODE	3C1F	1727	0.002087
OPCODE	EA8A	1727	0.002087
OPCODE	0C07	1725	0.002084
OPCODE	5048	1723	0.002082
OPCODE	6624	1722	0.002081
OPCODE	6506	1722	0.002081
OPCODE	3C2D	1721	0.002080
OPCODE	91C8	1715	0.002072
OPCODE	B2AA	1713	0.002070
OPCODE	286C	1713	0.002070
OPCODE	2A01	1707	0.002063
OPCODE	3F11	1706	0.002061
OPCODE	C1C7	1704	0.002059
OPCODE	B682	1699	0.002053
OPCODE	518A	1699	0.002053
OPCODE	C594	1696	0.002049
OPCODE	7EFF	1691	0.002043
OPCODE	D680	1689	0.002041
OPCODE	E7AA	1689	0.002041
OPCODE	D1F0	1689	0.002041
OPCODE	0640	1685	0.002036
OPCODE	B86E	1684	0.002035
OPCODE	D06D	1682	0.002032
OPCODE	D7CD	1674	0.002023
OPCODE	21EC	1672	0.002020
OPCODE	E44B	1670	0.002018
OPCODE	8280	1669	0.002017
OPCODE	0282	1669	0.002017
OPCODE	6E16	1666	0.002013
OPCODE	9BAE	1666	0.002013
OPCODE	4C43	1666	0.002013
OPCODE	9842	1666	0.002013
OPCODE	3E04	1666	0.002013
OPCODE	534A	1666	0.002013
OPCODE	6114	1665	0.002012
OPCODE	6644	1664	0.002011
OPCODE	7E02	1659	0.002005
OPCODE	0C81	1659	0.002005
OPCODE	60D8	1656	0.002001
OPCODE	6B26	1656	0.002001
OPCODE	0805	1652	0.001996
OPCODE	2449	1652	0.001996
OPCODE	7204	1650	0.001994
OPCODE	2F2B	1647	0.001990
OPCODE	469B	1643	0.001985
OPCODE	5286	1640	0.001982
OPCODE	42A9	1634	0.001974
OPCODE	D240	1613	0.001949
OPCODE	223B	1612	0.001948
OPCODE	BF00	1612	0.001948
OPCODE	E538	1612	0.001948
OPCODE	323C	1611	0.001947
OPCODE	4A84	1603	0.001937
OPCODE	2F04	1600	0.001933
OPCODE	B9EE	1599	0.001932
OPCODE	6D52	1583	0.001913
OPCODE	61CE	1581	0.001910
OPCODE	48C7	1577	0.001906
OPCODE	0C84	1576	0.001904
OPCODE	D5CE	1573	0.001901
OPCODE	22C6	1572	0.001899
OPCODE	663E	1570	0.001897
OPCODE	BEAC	1566	0.001892
OPCODE	B1EE	1565	0.001891
OPCODE	3342	1563	0.001889
OPCODE	67F8	1561	0.001886
OPCODE	322F	1560	0.001885
OPCODE	2D6B	1556	0.001880
OPCODE	5741	1556	0.001880
OPCODE	B1C9	1553	0.001877
OPCODE	1385	1551	0.001874
OPCODE	0812	1549	0.001872
OPCODE	294D	1546	0.001868
OPCODE	294F	1546	0.001868
OPCODE	9883	1544	0.001866
OPCODE	D46B	1543	0.001864
OPCODE	7C07	1543	0.001864
OPCODE	C446	1542	0.001863
OPCODE	D5F2	1542	0.001863
OPCODE	2E6C	1541	0.001862
OPCODE	F569	1540	0.001861
OPCODE	3409	1540	0.001861
OPCODE	7E0F	1535	0.001855
OPCODE	D0C2	1535	0.001855
OPCODE	2C36	1533	0.001852
OPCODE	650C	1532	0.001851
OPCODE	5347	1518	0.001834
OPCODE	620C	1515	0.001831
OPCODE	0286	1513	0.001828
OPCODE	49EC	1513	0.001828
OPCODE	2C05	1509	0.001823
OPCODE	261F	1507	0.001821
OPCODE	4A93	1500	0.001812
OPCODE	C0A9	1500	0.001812
OPCODE	3A04	1487	0.001797
OPCODE	6EF0	1486	0.001796
OPCODE	2243	1486	0.001796
OPCODE	8642	1484	0.001793
OPCODE	BB42	1484	0.001793
OPCODE	E842	1484	0.001793
OPCODE	C644	1484	0.001793
OPCODE	0807	1484	0.001793
OPCODE	C445	1484	0.001793
OPCODE	4298	1477	0.001785
OPCODE	D441	1476	0.001783
OPCODE	383C	1469	0.001775
OPCODE	4A90	1469	0.001775
OPCODE	B544	1464	0.001769
OPCODE	7405	1464	0.001769
OPCODE	486C	1462	0.001767
OPCODE	A025	1455	0.001758
OPCODE	B081	1454	0.001757
OPCODE	D2C1	1452	0.001754
OPCODE	3602	1452	0.001754
OPCODE	2F2C	1440	0.001740
OPCODE	4682	1439	0.001739
OPCODE	0C28	1435	0.001734
OPCODE	CA83	1434	0.001733
OPCODE	DE47	1430	0.001728
OPCODE	3429	1430	0.001728
OPCODE	2A00	1429	0.001727
OPCODE	4244	1426	0.001723
OPCODE	2D7C	1423	0.001719
OPCODE	C484	1421	0.001717
OPCODE	673A	1418	0.001713
OPCODE	CE53	1406	0.001699
OPCODE	303B	1405	0.001698
OPCODE	342B	1401	0.001693
OPCODE	1E80	1401	0.001693
OPCODE	E84B	1399	0.001690
OPCODE	0C6B	1396	0.001687
OPCODE	0C05	1394	0.001684
OPCODE	226B	1390	0.001680
OPCODE	6756	1387	0.001676
OPCODE	504B	1385	0.001674
OPCODE	422D	1385	0.001674
OPCODE	D0FB	1384	0.001672
OPCODE	D853	1384	0.001672
OPCODE	9050	1380	0.001667
OPCODE	3419	1379	0.001666
OPCODE	55C7	1374	0.001660
OPCODE	21C9	1373	0.001659
OPCODE	31A9	1370	0.001655
OPCODE	2191	1370	0.001655
OPCODE	1A19	1370	0.001655
OPCODE	E16B	1368	0.001653
OPCODE	61BC	1367	0.001652
OPCODE	676E	1365	0.001649
OPCODE	6438	1361	0.001645
OPCODE	D1C3	1358	0.001641
OPCODE	BA6E	1358	0.001641
OPCODE	47EB	1350	0.001631
OPCODE	B240	1344	0.001624
OPCODE	2405	1344	0.001624
OPCODE	7801	1340	0.001619
OPCODE	2F19	1340	0.001619
OPCODE	9A6E	1337	0.001616
OPCODE	4683	1333	0.001611
OPCODE	66EA	1331	0.001608
OPCODE	D259	1326	0.001602
OPCODE	C2C2	1326	0.001602
OPCODE	282A	1322	0.001597
OPCODE	6C06	1322	0.001597
OPCODE	67E8	1321	0.001596
OPCODE	2204	1321	0.001596
OPCODE	3F29	1320	0.001595
OPCODE	6F14	1316	0.001590
OPCODE	6664	1316	0.001590
OPCODE	286A	1311	0.001584
OPCODE	2041	1309	0.001582
OPCODE	1017	1308	0.001580
OPCODE	4443	1307	0.001579
OPCODE	81FC	1304	0.001576
OPCODE	357C	1302	0.001573
OPCODE	60E2	1298	0.001568
OPCODE	E808	1298	0.001568
OPCODE	E28F	1297	0.001567
OPCODE	262A	1296	0.001566
OPCODE	52A9	1296	0.001566
OPCODE	0197	1296	0.001566
OPCODE	D359	1295	0.001565
OPCODE	D159	1295	0.001565
OPCODE	6B0A	1294	0.001564
OPCODE	7050	1294	0.001564
OPCODE	D443	1292	0.001561
OPCODE	6D42	1289	0.001558
OPCODE	3287	1288	0.001556
OPCODE	6028	1287	0.001555
OPCODE	6420	1287	0.001555
OPCODE	2830	1286	0.001554
OPCODE	2012	1286	0.001554
OPCODE	D66E	1282	0.001549
OPCODE	E04B	1282	0.001549
OPCODE	D9AE	1282	0.001549
OPCODE	D8AE	1282	0.001549
OPCODE	62B4	1282	0.001549
OPCODE	7603	1281	0.001548
OPCODE	3C02	1280	0.001547
OPCODE	664A	1278	0.001544
OPCODE	B05A	1275	0.001541
OPCODE	027C	1272	0.001537
OPCODE	177C	1267	0.001531
OPCODE	3401	1265	0.001529
OPCODE	B094	1265	0.001529
OPCODE	34E9	1265	0.001529
OPCODE	34A9	1260	0.001522
OPCODE	66E8	1256	0.001518
OPCODE	60AE	1248	0.001508
OPCODE	B7EE	1246	0.001506
OPCODE	50E7	1246	0.001506
OPCODE	0C2D	1244	0.001503
OPCODE	10D9	1243	0.001502
OPCODE	C02B	1242	0.001501
OPCODE	D158	1242	0.001501
OPCODE	3D70	1240	0.001498
OPCODE	9C44	1239	0.001497
OPCODE	6804	1238	0.001496
OPCODE	D9C6	1237	0.001495
